video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url,published_at_week,published_at_month,published_at_year
d1eEWihvwpQ,UCXIJgqnII2ZOINSWNOGFThA,who declares coronavirus outbreak a pandemic,Fox News,News & Politics,none,456657,3629,0,1954,2020-03-11 16:50:56,"fox news alert,breaking news,fox,news,fox news channel,corona,corona virus,virus,coronavirus,pandemic,WHO,world health,world health organization,breaking,health,coronavirus pandemic,covid,covid 19,covid19,coronavirus news",0,hd,True,https://i.ytimg.com/vi/d1eEWihvwpQ/default.jpg,https://www.youtube.com/watch?v=d1eEWihvwpQ,2020-03-10,2020-03,2020
lydWQoqDNp8,UCXIJgqnII2ZOINSWNOGFThA,tucker coronavirus pandemic is a real fear,Fox News,News & Politics,none,458910,9084,0,2277,2020-02-25 02:20:00,"health,coronavirus,china,wuhan china,novel coronavirus,tucker carlson,tucker carlson monologue,carlson,carlson monologue,tucker,tucker monologue,tucker carlson corona virus,tucker carlson tonight,china us relationship,spread of coronavirus,fnc,fox news,fox news channel,fox news media,fox news network,wuhan virus,tucker carlson virus,coronavirus economy,economic impact of coronavirus,US dependent on china,Tucker Carlson US economy,Fox News Tucker Carlson",168,hd,True,https://i.ytimg.com/vi/lydWQoqDNp8/default.jpg,https://www.youtube.com/watch?v=lydWQoqDNp8,2020-02-08,2020-02,2020
u9tLP9y6mPQ,UCXIJgqnII2ZOINSWNOGFThA,small business saturday is more important than ever amid coronavirus pandemic,Fox News,News & Politics,none,28062,511,0,249,2020-11-27 16:50:33,"Fox News Channel,Fox News,News,health,personality,Fox News live,FNC,America's Newsroom,Cheryl Casone,Julie Banderas,small businesses,Small Business Saturday,holiday shopping,shoppers,supporting small businesses,Americans spending billions of dollars on Small Business Saturday,ppp loans,coronavirus,coronavirus pandemic,jobs,employment,COVID-19,COVID-19 pandemic,pandemic,retailers,safety measures,capacity,shopping,vaccines,coronavirus vaccines,private sector",234,hd,True,https://i.ytimg.com/vi/u9tLP9y6mPQ/default.jpg,https://www.youtube.com/watch?v=u9tLP9y6mPQ,2020-11-47,2020-11,2020
jXHikITwlng,UCXIJgqnII2ZOINSWNOGFThA,bill gates on his  virus warning efforts to fight coronavirus pandemic,Fox News,News & Politics,none,887390,8239,0,12411,2020-04-05 18:50:02,"Fox News Channel,Fox News,News,fox news sunday,health,tech,Fox News Sunday,Chris Wallce,Bill Gates,Bill and Melinda Gates,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,social distancing,white house,coronavirus relief bill",749,hd,True,https://i.ytimg.com/vi/jXHikITwlng/default.jpg,https://www.youtube.com/watch?v=jXHikITwlng,2020-04-13,2020-04,2020
lp2czs3U8Qk,UCXIJgqnII2ZOINSWNOGFThA,missouri becomes first state to sue china over coronavirus pandemic,Fox News,News & Politics,none,450344,8797,0,4721,2020-04-22 04:15:00,"Missouri,Missouri sues China,Missouri Attorney General,Missouri Attorney General sues china,Eric Schmitt,china hoards PPE,missouri sues china,missouri suing china,missouri lawsuit china,missouri sue china,missouri lawsuit against china,covid 19,tucker carlson missouri,tucker carlson eric schmitt,eric schmitt china,fnc,fox news,fox news channel,fox news media,fox news network,tucker,tucker carlson,tucker carlson tonight,tucker tonight,coronavirus,pandemic",170,hd,True,https://i.ytimg.com/vi/lp2czs3U8Qk/default.jpg,https://www.youtube.com/watch?v=lp2czs3U8Qk,2020-04-16,2020-04,2020
ACLU0OxWisE,UCXIJgqnII2ZOINSWNOGFThA,ingraham coronavirus pandemic spreads through us,Fox News,News & Politics,none,381347,7002,0,2890,2020-03-13 04:00:05,"Coronavirus,covid-19,coronavirus outbreak,coronavirus fears,pandemic,coronavirus pandemic,united states coronavirus,coronavirus response,media coronavirus,CNN coronavirus corovergae,fnc,fox news,fox news channel,fox news media,fox news network,fox news ingraham angle,ingraham,ingraham angle,ingraham angle monologue,ingraham angle tonight,ingraham tonight,laura ingraham,laura ingraham angle,laura ingraham monologue,the ingraham angle",352,hd,True,https://i.ytimg.com/vi/ACLU0OxWisE/default.jpg,https://www.youtube.com/watch?v=ACLU0OxWisE,2020-03-10,2020-03,2020
zwX5z_BvaN4,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,43161,636,0,180,2020-03-16 18:12:18,"Fox News Channel,Fox News,News,FNC,outnumbered overtime,harris faulkner,harris faulkner fox news,harris faulkner outnumbered overtime,dr siegel,mark seigel,dr mark seigel fox news,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates",453,hd,True,https://i.ytimg.com/vi/zwX5z_BvaN4/default.jpg,https://www.youtube.com/watch?v=zwX5z_BvaN4,2020-03-11,2020-03,2020
eT47ulzfOMo,UCXIJgqnII2ZOINSWNOGFThA,sources coronavirus pandemic may have started in chinese laboratory,Fox News,News & Politics,none,1060609,9050,0,4921,2020-04-15 23:40:08,"wuhan lab incident,wuhan lab,patient zero,wuhan patient zero,china laboratory,china laboratory incident,chinese laboratory inceident,chinese laboratory,coronavirus outbreak,wuhan coronavirus,novel coronavirus,wuhan virus,fnc,fox news,fox news channel,fox news media,fox news network,John Roberts,Bret Baier,Bret Baier Special Report,Special Report Bret Baier,coronavirus,coronavirus pandemic,coronavirus updates,pandemic,COVID-19",191,hd,True,https://i.ytimg.com/vi/eT47ulzfOMo/default.jpg,https://www.youtube.com/watch?v=eT47ulzfOMo,2020-04-15,2020-04,2020
6G_-qe0iMBs,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,41427,398,0,170,2020-03-16 18:24:00,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",261,hd,True,https://i.ytimg.com/vi/6G_-qe0iMBs/default.jpg,https://www.youtube.com/watch?v=6G_-qe0iMBs,2020-03-11,2020-03,2020
-r_C-QsWEak,UCXIJgqnII2ZOINSWNOGFThA,fauci redfield testify before house on coronavirus crisis,Fox News,News & Politics,none,165293,1331,0,614,2020-07-31 17:40:32,"Fox News,Fox News Channel,Fox News Channel Live,Fox News Live,House eharing,fox news house hearing,fox news house coronavirus hearing,dr. fauci live,fauci testify,anthony fauci,dr. anthony fauci,fox news fauci testify live,robert redfield,fox news robert redfield live,House Select Subcommittee on the Coronavirus Crisis,live,live stream,fox news house democrats,fox news house republicans",0,hd,True,https://i.ytimg.com/vi/-r_C-QsWEak/default.jpg,https://www.youtube.com/watch?v=-r_C-QsWEak,2020-07-30,2020-07,2020
Z5cG6m0fYXY,UCXIJgqnII2ZOINSWNOGFThA,white house coronavirus task force member peter navarro on federal governments response to covid,Fox News,News & Politics,none,75134,1220,0,508,2020-03-22 01:19:16,"politics,Fox News Channel,Fox News,Judge Jeanine,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,covid 19,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,viral disease,diseases,white house,coronavirus relief bill,Coronavirus china,coronavirus bill,public health,public health crisis,coronavirus cases,virus,social distancing,Peter Navarro,White House Trade Adviser",365,hd,True,https://i.ytimg.com/vi/Z5cG6m0fYXY/default.jpg,https://www.youtube.com/watch?v=Z5cG6m0fYXY,2020-03-11,2020-03,2020
kUZgGQwYL7c,UCXIJgqnII2ZOINSWNOGFThA,ohio gov on decision not to postpone tuesdays primary amid coronavirus,Fox News,News & Politics,none,67313,839,0,522,2020-03-14 19:11:49,"Fox News Channel,Fox News,News,politics,Mike DeWine,Ohio Governor,Ohio coronavirus,coronavirus,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,ohio news,Democratic primary,Democrats,Dems,Joe BIden,Bernie Sanders",222,hd,True,https://i.ytimg.com/vi/kUZgGQwYL7c/default.jpg,https://www.youtube.com/watch?v=kUZgGQwYL7c,2020-03-10,2020-03,2020
_FUiPbzoGSQ,UCXIJgqnII2ZOINSWNOGFThA,ben carson on coronavirus pandemic we cant operate out of hysteria,Fox News,News & Politics,none,247374,5021,0,1530,2020-04-10 00:14:46,"health,ben carson,ben carson HUD,carson,Ben Carson fox news,HUD secretary,ben carsn coronavirus,coronavirus economy,american economy,americans woried about economy,health disparities,minority health disparities,coronavirus models,the story,the story martha maccallum,martha maccallum,maccallum,ben carson maccallum,coronavirus,coronavirus outbreak,coronavirus pandemic,covid-19,fox news,fox news channel,fox news media,fox news network,covid-19 pandemic",396,hd,True,https://i.ytimg.com/vi/_FUiPbzoGSQ/default.jpg,https://www.youtube.com/watch?v=_FUiPbzoGSQ,2020-04-14,2020-04,2020
DZLQRA5XwPY,UCXIJgqnII2ZOINSWNOGFThA,gun sales skyrocket during coronavirus pandemic,Fox News,News & Politics,none,119309,2228,0,1207,2020-03-18 23:10:00,"Gun sales,coronavirus,coronavirus gun sales,gun sale spikes,ammunition sales,coronavirus ammunition sales,coronavirus gun sale spike,safe gun rights,second ammendment,ammunition shortage,William La Jeunesse,fox news coronavirus,fox news coronavirus coverage,looting,marshal law,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus guns,coronavirus outbreak,coronavirus news,pandemic,pandemic fear,coronavirus fear",123,hd,True,https://i.ytimg.com/vi/DZLQRA5XwPY/default.jpg,https://www.youtube.com/watch?v=DZLQRA5XwPY,2020-03-11,2020-03,2020
lJcjFGt9eQM,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,185725,2442,0,950,2020-03-16 18:00:09,"Fox News Channel,Fox news,News,FNC,outnumbered overtime,harris faulkner,harris faulkner fox news,dr siegel,coronavirus,coronavirus questions,self quarantine,coronavirus news,coronavirus updates,trump,donald trump,president trump,trump coronavirus,trump coronavirus task force,coronavirus task force,health,health crisis,public health crisis,us public health crisis,fox news coronavirus,how to avoid coronavirus,corona virus,response to coronavirus",589,hd,True,https://i.ytimg.com/vi/lJcjFGt9eQM/default.jpg,https://www.youtube.com/watch?v=lJcjFGt9eQM,2020-03-11,2020-03,2020
9LBUutWsfBc,UCXIJgqnII2ZOINSWNOGFThA,traveling amid the coronavirus outbreak what you need to know,Fox News,News & Politics,none,16967,224,0,127,2020-03-09 17:58:00,"health,coronavirus,virus,coronavirus update,travel,travel info,travel during coronavirus,fox news,fox news channel,travelling,fox,news",134,hd,False,https://i.ytimg.com/vi/9LBUutWsfBc/default.jpg,https://www.youtube.com/watch?v=9LBUutWsfBc,2020-03-10,2020-03,2020
xhpqX1NbusQ,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,39504,500,0,282,2020-03-16 18:25:52,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",350,hd,True,https://i.ytimg.com/vi/xhpqX1NbusQ/default.jpg,https://www.youtube.com/watch?v=xhpqX1NbusQ,2020-03-11,2020-03,2020
wqX2PuPTOhM,UCXIJgqnII2ZOINSWNOGFThA,house passes b coronavirus package,Fox News,News & Politics,none,135517,1644,0,335,2020-12-22 02:47:48,"Fox News Channel,FNC,Fox News,fox news house,house of reps,house passes covid-19 package,house passes coronavirus package,coronavirus package,900B covid package,fox news breaking news,breaking news",0,hd,False,https://i.ytimg.com/vi/wqX2PuPTOhM/default.jpg,https://www.youtube.com/watch?v=wqX2PuPTOhM,2020-12-51,2020-12,2020
ebtpY4jZ9ds,UCXIJgqnII2ZOINSWNOGFThA,new study details lifespan of coronavirus in air on surfaces,Fox News,News & Politics,none,90744,1322,0,339,2020-03-19 16:08:27,"Fox News Channel,Fox News,News,health,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,white house,coronavirus relief bill,social distancing",0,hd,True,https://i.ytimg.com/vi/ebtpY4jZ9ds/default.jpg,https://www.youtube.com/watch?v=ebtpY4jZ9ds,2020-03-11,2020-03,2020
zFWn5IVLYQk,UCXIJgqnII2ZOINSWNOGFThA,media condemns label chinese coronavirus after using it themselves,Fox News,News & Politics,none,277346,4832,0,2190,2020-03-14 03:36:40,"coronavirus,coronavirus media spin,coronavirus news,coronavirus outbreak,coronavirus china,china news,china coronavirus,coronavirus spread,racism,testing kits,docotr,world health organization,WHO,center for disease control,CDC,shannon bream,shannon bream fox news at night,fox news at night,fnc,fox news,fox news channel,fox news media,fox news network,jim acosta chinese coronavirus,chris cuomo chinese coornavirus,jim acosta",321,hd,True,https://i.ytimg.com/vi/zFWn5IVLYQk/default.jpg,https://www.youtube.com/watch?v=zFWn5IVLYQk,2020-03-10,2020-03,2020
EZ2TPymcdL4,UCXIJgqnII2ZOINSWNOGFThA,trump says us is on wartime footing in battle against coronavirus pandemic,Fox News,News & Politics,none,212798,2493,0,1516,2020-03-18 22:29:03,"President Trump,Donald Trump,Donald Trump coronavirus,coronavirus outbreak,coronavirus,coronavirus pandemic,trump press conference,coronavirus task force,trump coronavirus task force,mike pence,vice president mike pence,pence,trump,john roberts,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus update,pandemic,public health,trump coronavirus,coronavirus us,us coronavirus,stock market news,covid-19 us",217,hd,True,https://i.ytimg.com/vi/EZ2TPymcdL4/default.jpg,https://www.youtube.com/watch?v=EZ2TPymcdL4,2020-03-11,2020-03,2020
G6HbxcCb-7g,UCXIJgqnII2ZOINSWNOGFThA,trump declares national emergency over coronavirus,Fox News,News & Politics,none,1870065,21354,0,4674,2020-03-13 20:56:58,"Trump,President Trump,Donald Trump,Potus,President,White House,White House news,Trump news,Fox news live,fox news live stream,live stream,fox live,Live updates,live video,Live news,fox live stream,trump remarks,trump remarks live,trump speech,Trump speech live,trump live,trump news,trump today,White House Live,White House Today,White House News,trump press conference,trump news conference,coronavirus,trump coronavirus,bolsonaro",0,hd,False,https://i.ytimg.com/vi/G6HbxcCb-7g/default.jpg,https://www.youtube.com/watch?v=G6HbxcCb-7g,2020-03-10,2020-03,2020
H9N9M9IjXD0,UCXIJgqnII2ZOINSWNOGFThA,klobucher reacts to trumps handling of the coronavirus pandemic,Fox News,News & Politics,none,159453,1017,0,4349,2020-10-04 20:00:02,"Fox News Channel,Fox News,News,health,politics,Fox News Sunday,Amy Klobuchar,Chris Wallace,Coronavirus,Coronavirus treatment,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,coronavirus quarantine,social distancing,coronavirus relief bill,coronavirus peak,coronavirus vaccine,vaccines,medical supplies",585,hd,True,https://i.ytimg.com/vi/H9N9M9IjXD0/default.jpg,https://www.youtube.com/watch?v=H9N9M9IjXD0,2020-10-39,2020-10,2020
VdK77bhAwO0,UCXIJgqnII2ZOINSWNOGFThA,tucker experts cant predict when coronavirus pandemic will end,Fox News,News & Politics,none,647918,14559,0,6029,2020-04-08 00:54:31,"coronavirus models,modeling coronavirus,economic shutdown,dr. fauci economy,tucker on fauci,tucker on coronavirus,coronavirus data,coronavirus china,chinese coronavirus data,coronavirus peak,fnc,fox news,fox news channel,fox news media,fox news network,carlson,tucker,tucker carlson,tucker carlson monologue,tucker carlson monologue tonight,tucker monologue,tucker reacts,tucker tonight,coronavirus,coronavirus outbreak,coronavirus pandemic,covid-19",734,hd,True,https://i.ytimg.com/vi/VdK77bhAwO0/default.jpg,https://www.youtube.com/watch?v=VdK77bhAwO0,2020-04-14,2020-04,2020
aSBWlKC7reM,UCXIJgqnII2ZOINSWNOGFThA,hhs sec azar provides an update on the coronavirus outbreak,Fox News,News & Politics,none,84300,1322,0,827,2020-03-09 15:38:11,"america's newsroom,health,health news,covid,covid 19,covid19,corona,coronavirus,coronavirus update",0,hd,True,https://i.ytimg.com/vi/aSBWlKC7reM/default.jpg,https://www.youtube.com/watch?v=aSBWlKC7reM,2020-03-10,2020-03,2020
Oei9_SRfaSw,UCXIJgqnII2ZOINSWNOGFThA,secretary ben carson on efforts to slow the coronavirus pandemic,Fox News,News & Politics,none,174401,2960,0,1063,2020-03-22 01:26:44,"politics,Fox News Channel,Fox News,HUD Secretary,Ben Carson,Trump administration,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,coronavirus relief bill",333,hd,True,https://i.ytimg.com/vi/Oei9_SRfaSw/default.jpg,https://www.youtube.com/watch?v=Oei9_SRfaSw,2020-03-11,2020-03,2020
JNhc67mSmEM,UCXIJgqnII2ZOINSWNOGFThA,ny gov cuomo holds a press briefing on coronavirus  ,Fox News,News & Politics,none,125596,573,0,482,2020-04-06 16:55:51,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,New York,Andrew Cuomo,NY Governor Andrew Cuomo,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,coronavirus relief bill",2350,hd,False,https://i.ytimg.com/vi/JNhc67mSmEM/default.jpg,https://www.youtube.com/watch?v=JNhc67mSmEM,2020-04-14,2020-04,2020
qLy8ISicMDI,UCXIJgqnII2ZOINSWNOGFThA,navy captain fired for flagging coronavirus outbreak on ship,Fox News,News & Politics,none,591842,5873,0,5194,2020-04-03 15:39:26,"Fox News Channel,Fox News,News,politics,breaking news,coronavirus,coronavirus cases,navy,us navy,military,us military,military coronavirus,navy captain,jennifer griffin,covid-19,covid 19,navy coronavirus,navy ship coronavirus,military coronavirus cases,us armed forces,coronavirus news,latest coronavirus,coronavirus updates,USS Theodore Roosevelt,thomas modly,pentagon,coronavirus outbreak,covid-19 updates,coronavirus latest news",158,hd,True,https://i.ytimg.com/vi/qLy8ISicMDI/default.jpg,https://www.youtube.com/watch?v=qLy8ISicMDI,2020-04-13,2020-04,2020
DbiCwYhZnGo,UCXIJgqnII2ZOINSWNOGFThA,tucker carlson tonight tries new rapid coronavirus test on air,Fox News,News & Politics,none,359520,8333,0,1726,2020-04-14 01:35:00,"tucker carlson coronavirus,smokers and coronavirus,tucker carlson marc siegel,abbott testing,rapid coronavirus testing,coronavirus testing,tucker carlson tonight coronavirus test,tucker carlson tonight rapid test,marc siegel,dr. marc seigel,marc siegel coronavirus tests,coronavirus outbreak,coronavirus update,abbott coronavirus testing,fnc,fox news,fox news channel,fox news media,fox news network,tucker,tucker carlson,tucker carlson tonight,tucker reacts",375,hd,True,https://i.ytimg.com/vi/DbiCwYhZnGo/default.jpg,https://www.youtube.com/watch?v=DbiCwYhZnGo,2020-04-15,2020-04,2020
iCz-flpshs4,UCXIJgqnII2ZOINSWNOGFThA,scalise on louisiana becoming the next possible epicenter for coronavirus,Fox News,News & Politics,none,68616,1136,0,683,2020-03-28 14:45:50,"Pete Hegseth,Hegseth,Fox and Friends,Weekend Fox and Friends,Griff Jenkins,steve scalise,scalise,coronavirus relief bill,relief bill,coronavirus stimulus package,Louisiana,louisiana coronavirus,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus updates,covid-19,covid-19 pandemic,outbreak,pandemic,fnc,fox news,fox news channel,fox news media,fox news network,covid-19 outbreak,trump administration coronavirus",246,hd,True,https://i.ytimg.com/vi/iCz-flpshs4/default.jpg,https://www.youtube.com/watch?v=iCz-flpshs4,2020-03-12,2020-03,2020
76J7SqZXG1g,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,30924,403,0,124,2020-03-16 18:22:44,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus pandemic,bill hemmer,bill hemmer fox news,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus in the us,trump,trump coronavirus,pandemic,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates",462,hd,True,https://i.ytimg.com/vi/76J7SqZXG1g/default.jpg,https://www.youtube.com/watch?v=76J7SqZXG1g,2020-03-11,2020-03,2020
bf4WRdPnf4I,UCXIJgqnII2ZOINSWNOGFThA,gym owners reflect on coronavirus pandemic one year later,Fox News,News & Politics,none,9147,286,0,153,2021-03-16 11:15:03,"coronavirus,coronavirus pandemic,COVID-19,small businesses,small business,gym,business owners,US,United States,business,fox news channel,fox news,FNC,fox and friends first",318,hd,True,https://i.ytimg.com/vi/bf4WRdPnf4I/default.jpg,https://www.youtube.com/watch?v=bf4WRdPnf4I,2021-03-11,2021-03,2021
ob5_NvJz1io,UCXIJgqnII2ZOINSWNOGFThA,trump to declare national emergency amid coronavirus pandemic,Fox News,News & Politics,none,796536,7101,0,3538,2020-03-13 16:21:58,"Trump,President Trump,Donald Trump,Potus,President,White House,White House news,Trump news,us news,breaking news,donald trump,coronavirus update,fox news,fox news channel,coronavirus news,trump coronavirus,corona virus,trump on coronavirus,president trump coronavirus,trump coronavirus speech,covid-19 containment,coronavirus latest news,white house today,john roberts,harris faulkner,fox,news,outnumbered,trump news,trump today",199,hd,True,https://i.ytimg.com/vi/ob5_NvJz1io/default.jpg,https://www.youtube.com/watch?v=ob5_NvJz1io,2020-03-10,2020-03,2020
0pkwjVhq230,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,44986,417,0,125,2020-03-16 18:18:47,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,diamond princess,cruise ship,diamond princess passenger,diamond princess cruise ship,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",251,hd,True,https://i.ytimg.com/vi/0pkwjVhq230/default.jpg,https://www.youtube.com/watch?v=0pkwjVhq230,2020-03-11,2020-03,2020
EE1iX5HKELA,UCXIJgqnII2ZOINSWNOGFThA,nunes on chinas efforts to shift the narrative on coronavirus pandemic,Fox News,News & Politics,none,280236,3227,0,1922,2020-03-19 03:51:18,"politics,fox news @ night,Fox News Channel,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,white house",455,hd,True,https://i.ytimg.com/vi/EE1iX5HKELA/default.jpg,https://www.youtube.com/watch?v=EE1iX5HKELA,2020-03-11,2020-03,2020
vX2KxYmJfjE,UCXIJgqnII2ZOINSWNOGFThA,trump coronavirus task force hold white house press briefing  ,Fox News,News & Politics,none,808727,7979,0,1372,2020-04-21 23:10:35,"Fox News Channel,News,Fox News,President Trump,Coronavirus,COVID-19,Coronavirus Task Force,Live updates,Coronavirus news,white house,live stream,trump briefing,coronavirus pandemic,live video,president trump,task force,trump coronavirus briefing,covid-19 news,coronavirus latest news,trump live,trump coronavirus task force,trump live remarks,fox news channel,coronavirus response,covid-19 updates,trump fox news live,coronavirus updates",0,hd,False,https://i.ytimg.com/vi/vX2KxYmJfjE/default.jpg,https://www.youtube.com/watch?v=vX2KxYmJfjE,2020-04-16,2020-04,2020
J0Kavkyn46U,UCXIJgqnII2ZOINSWNOGFThA,dr fauci testifies before senate on coronavirus response,Fox News,News & Politics,none,456956,3091,0,1916,2020-05-12 18:40:27,"fnc,fox news,fox news channel,fox news media,fox news network,Fox News live,Fox News senate testimony,Fox News Fauci live,Dr. Fauci,Anthony Fauci,Dr. Anthony Fauci,Fox News live fauci senate,Dr. Fauci testify,senate coronavirus hearing,coronavirus,pandemic,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus updates,covid-19,fauci senate,fauci senate hearing,fauci testimony",0,hd,False,https://i.ytimg.com/vi/J0Kavkyn46U/default.jpg,https://www.youtube.com/watch?v=J0Kavkyn46U,2020-05-19,2020-05,2020
fVpbMvz2auY,UCXIJgqnII2ZOINSWNOGFThA,trump delivers message to americas children during coronavirus pandemic,Fox News,News & Politics,none,217871,3278,0,1362,2020-03-27 23:13:52,"school,children,coronavirus school closures,trump,president trump,the press,press briefing,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus task force,coronavirus updates,coronavirus white house press conference live,covid-19,covid-19 pandemic,outbreak,pandemic,trump coronavirus,trump coronavirus task force,fnc,fox news,fox news channel,fox news media,fox news network,education coronavirus",165,hd,True,https://i.ytimg.com/vi/fVpbMvz2auY/default.jpg,https://www.youtube.com/watch?v=fVpbMvz2auY,2020-03-12,2020-03,2020
_HGTvjC0xrw,UCXIJgqnII2ZOINSWNOGFThA,nj lowers flags to halfstaff indefinitely to honor coronavirus deaths,Fox News,News & Politics,none,46567,635,0,582,2020-04-05 12:08:06,"politics,Fox News Channel,Fox News,FNC,news,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,coronavirus relief bill,Jeff Van Drew",269,hd,True,https://i.ytimg.com/vi/_HGTvjC0xrw/default.jpg,https://www.youtube.com/watch?v=_HGTvjC0xrw,2020-04-13,2020-04,2020
gkR0jipzPRA,UCXIJgqnII2ZOINSWNOGFThA,how to prevent the spread of coronavirus,Fox News,News & Politics,none,29337,490,0,259,2020-03-18 19:15:01,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,coronavirus tips,coronavirus prevention",0,hd,False,https://i.ytimg.com/vi/gkR0jipzPRA/default.jpg,https://www.youtube.com/watch?v=gkR0jipzPRA,2020-03-11,2020-03,2020
8506miurvpQ,UCXIJgqnII2ZOINSWNOGFThA,nurses write to tucker sharing experiences facing coronavirus pandemic,Fox News,News & Politics,none,88420,1789,0,860,2020-03-28 01:08:09,"health,nurses,nurses coroanvirus,COVID-19 nurses,nurse letters,tucker carlson coronavirus,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus updates,covid-19,covid-19 pandemic,outbreak,pandemic,trump coronavirus,fnc,fox news,fox news channel,fox news media,fox news network,carlson,tucker,tucker carlson,tucker carlson tonight,tucker reacts,tucker tonight,nurses in nyc,nyc pandemic,coronavirus new york",159,hd,True,https://i.ytimg.com/vi/8506miurvpQ/default.jpg,https://www.youtube.com/watch?v=8506miurvpQ,2020-03-12,2020-03,2020
